[2025-03-17 16:54:19] Balance: 1475.20 | Win: false
[2025-03-17 17:20:05] Balance: 178.20 | Win: false
[2025-03-17 17:20:05] Balance: 175.20 | Win: false
[2025-03-17 17:20:06] Balance: 172.20 | Win: false
[2025-03-17 17:20:06] Balance: 169.20 | Win: false
[2025-03-17 17:20:06] Balance: 166.20 | Win: false
[2025-03-17 17:20:07] Balance: 163.20 | Win: false
[2025-03-17 17:20:07] Balance: 160.20 | Win: false
[2025-03-17 17:20:07] Balance: 157.20 | Win: false
[2025-03-17 17:20:08] Balance: 154.20 | Win: false
[2025-03-17 17:20:08] Balance: 151.20 | Win: false
[2025-03-17 17:20:09] Balance: 148.20 | Win: false
[2025-03-17 17:20:09] Balance: 145.20 | Win: false
[2025-03-17 17:20:09] Balance: 142.20 | Win: false
[2025-03-17 17:20:10] Balance: 139.20 | Win: false
[2025-03-17 17:20:10] Balance: 136.20 | Win: false
[2025-03-17 17:20:11] Balance: 133.20 | Win: false
[2025-03-17 17:20:11] Balance: 130.20 | Win: false
[2025-03-17 17:20:11] Balance: 127.20 | Win: false
[2025-03-17 17:20:12] Balance: 124.20 | Win: false
[2025-03-17 17:20:12] Balance: 121.20 | Win: false
[2025-03-17 17:20:12] Balance: 118.20 | Win: false
[2025-03-17 17:20:13] Balance: 115.20 | Win: false
[2025-03-17 17:20:13] Balance: 112.20 | Win: false
[2025-03-17 17:20:13] Balance: 208.20 | Win: true
[2025-03-17 17:20:14] Balance: 205.20 | Win: false
[2025-03-17 17:20:14] Balance: 202.20 | Win: false
[2025-03-17 17:20:14] Balance: 199.20 | Win: false
[2025-03-17 17:20:15] Balance: 196.20 | Win: false
[2025-03-17 17:20:15] Balance: 193.20 | Win: false
[2025-03-17 17:20:15] Balance: 190.20 | Win: false
[2025-03-17 17:20:16] Balance: 187.20 | Win: false
[2025-03-17 17:20:16] Balance: 184.20 | Win: false
[2025-03-17 17:20:16] Balance: 181.20 | Win: false
[2025-03-17 17:20:17] Balance: 178.20 | Win: false
[2025-03-17 17:20:17] Balance: 175.20 | Win: false
[2025-03-17 17:20:18] Balance: 172.20 | Win: false
[2025-03-17 17:20:18] Balance: 169.20 | Win: false
[2025-03-17 17:20:19] Balance: 166.20 | Win: false
[2025-03-17 17:20:19] Balance: 163.20 | Win: false
[2025-03-17 17:20:19] Balance: 160.20 | Win: false
[2025-03-17 17:20:20] Balance: 157.20 | Win: false
[2025-03-17 17:20:20] Balance: 154.20 | Win: false
[2025-03-17 17:20:20] Balance: 151.20 | Win: false
[2025-03-17 17:20:21] Balance: 148.20 | Win: false
[2025-03-17 17:20:21] Balance: 145.20 | Win: false
[2025-03-17 17:20:22] Balance: 142.20 | Win: false
[2025-03-17 17:20:22] Balance: 139.20 | Win: false
[2025-03-17 17:20:22] Balance: 136.20 | Win: false
[2025-03-17 17:20:23] Balance: 133.20 | Win: false
[2025-03-17 17:20:23] Balance: 130.20 | Win: false
[2025-03-17 17:20:24] Balance: 127.20 | Win: false
[2025-03-17 17:20:24] Balance: 124.20 | Win: false
[2025-03-17 17:20:24] Balance: 121.20 | Win: false
[2025-03-17 17:20:25] Balance: 118.20 | Win: false
[2025-03-17 17:20:25] Balance: 115.20 | Win: false
[2025-03-17 17:20:25] Balance: 112.20 | Win: false
[2025-03-17 17:20:26] Balance: 109.20 | Win: false
[2025-03-17 17:20:26] Balance: 106.20 | Win: false
[2025-03-17 17:20:27] Balance: 103.20 | Win: false
[2025-03-17 17:20:27] Balance: 100.20 | Win: false
[2025-03-17 17:20:27] Balance: 97.20 | Win: false
[2025-03-17 17:20:28] Balance: 94.20 | Win: false
[2025-03-17 17:20:28] Balance: 91.20 | Win: false
[2025-03-17 17:20:28] Balance: 88.20 | Win: false
[2025-03-17 17:20:29] Balance: 85.20 | Win: false
[2025-03-17 17:20:29] Balance: 82.20 | Win: false
[2025-03-17 17:20:29] Balance: 79.20 | Win: false
[2025-03-17 17:20:30] Balance: 76.20 | Win: false
[2025-03-17 17:20:30] Balance: 73.20 | Win: false
[2025-03-17 17:20:31] Balance: 70.20 | Win: false
[2025-03-17 17:20:31] Balance: 67.20 | Win: false
[2025-03-17 17:20:32] Balance: 64.20 | Win: false
[2025-03-17 17:20:32] Balance: 61.20 | Win: false
[2025-03-17 17:20:32] Balance: 58.20 | Win: false
[2025-03-17 17:20:33] Balance: 55.20 | Win: false
[2025-03-17 17:20:33] Balance: 52.20 | Win: false
[2025-03-17 17:20:33] Balance: 49.20 | Win: false
[2025-03-17 17:20:34] Balance: 46.20 | Win: false
[2025-03-17 17:20:34] Balance: 43.20 | Win: false
[2025-03-17 17:20:35] Balance: 40.20 | Win: false
[2025-03-17 17:20:35] Balance: 37.20 | Win: false
[2025-03-17 17:20:35] Balance: 34.20 | Win: false
[2025-03-17 17:20:36] Balance: 31.20 | Win: false
[2025-03-17 17:20:36] Balance: 28.20 | Win: false
[2025-03-17 17:20:36] Balance: 25.20 | Win: false
[2025-03-17 17:20:37] Balance: 22.20 | Win: false
[2025-03-17 17:20:37] Balance: 19.20 | Win: false
[2025-03-17 17:20:37] Balance: 16.20 | Win: false
[2025-03-17 17:20:38] Balance: 13.20 | Win: false
[2025-03-17 17:20:38] Balance: 10.20 | Win: false
[2025-03-17 17:20:39] Balance: 7.20 | Win: false
[2025-03-17 17:20:39] Balance: 4.20 | Win: false
[2025-03-17 17:20:39] Balance: 1.20 | Win: false
[2025-03-18 16:17:50] Balance: 207.18 | Win: false
[2025-03-18 16:17:50] Balance: 202.18 | Win: false
[2025-03-18 16:17:50] Balance: 197.18 | Win: false
[2025-03-18 16:17:51] Balance: 192.18 | Win: false
[2025-03-18 16:17:51] Balance: 187.18 | Win: false
[2025-03-18 16:17:52] Balance: 182.18 | Win: false
[2025-03-18 16:17:52] Balance: 177.18 | Win: false
[2025-03-18 16:17:52] Balance: 172.18 | Win: false
[2025-03-18 16:17:53] Balance: 167.18 | Win: false
[2025-03-18 16:17:53] Balance: 162.18 | Win: false
[2025-03-18 16:17:54] Balance: 157.18 | Win: false
[2025-03-18 16:17:54] Balance: 152.18 | Win: false
[2025-03-18 16:17:55] Balance: 147.18 | Win: false
[2025-03-18 16:17:55] Balance: 142.18 | Win: false
[2025-03-18 16:17:56] Balance: 137.18 | Win: false
[2025-03-18 16:17:56] Balance: 132.18 | Win: false
[2025-03-18 16:17:56] Balance: 127.18 | Win: false
[2025-03-18 16:17:57] Balance: 122.18 | Win: false
[2025-03-18 16:17:57] Balance: 117.18 | Win: false
[2025-03-18 16:17:58] Balance: 112.18 | Win: false
[2025-03-18 16:17:58] Balance: 107.18 | Win: false
[2025-03-18 16:17:58] Balance: 102.18 | Win: false
[2025-03-18 16:17:59] Balance: 97.18 | Win: false
[2025-03-18 16:17:59] Balance: 92.18 | Win: false
[2025-03-18 16:17:59] Balance: 87.18 | Win: false
[2025-03-18 16:18:00] Balance: 82.18 | Win: false
[2025-03-18 16:18:00] Balance: 77.18 | Win: false
[2025-03-18 16:18:00] Balance: 72.18 | Win: false
[2025-03-18 16:18:01] Balance: 67.18 | Win: false
[2025-03-18 16:18:01] Balance: 309.68 | Win: true
[2025-03-18 16:18:02] Balance: 304.68 | Win: false
[2025-03-18 16:18:02] Balance: 299.68 | Win: false
[2025-03-18 16:18:02] Balance: 294.68 | Win: false
[2025-03-18 16:18:03] Balance: 289.68 | Win: false
[2025-03-18 16:18:03] Balance: 284.68 | Win: false
[2025-03-18 16:18:03] Balance: 279.68 | Win: false
[2025-03-18 16:18:04] Balance: 274.68 | Win: false
[2025-03-18 16:18:04] Balance: 269.68 | Win: false
[2025-03-18 16:18:04] Balance: 264.68 | Win: false
[2025-03-18 16:18:05] Balance: 259.68 | Win: false
[2025-03-18 16:18:05] Balance: 254.68 | Win: false
[2025-03-18 16:18:06] Balance: 249.68 | Win: false
[2025-03-18 16:18:06] Balance: 244.68 | Win: false
[2025-03-18 16:18:06] Balance: 239.68 | Win: false
[2025-03-18 16:18:07] Balance: 234.68 | Win: false
[2025-03-18 16:18:07] Balance: 229.68 | Win: false
[2025-03-18 16:18:07] Balance: 224.68 | Win: false
[2025-03-18 16:18:08] Balance: 219.68 | Win: false
[2025-03-18 16:18:08] Balance: 214.68 | Win: false
[2025-03-18 16:18:08] Balance: 209.68 | Win: false
[2025-03-18 16:18:09] Balance: 204.68 | Win: false
[2025-03-18 16:18:09] Balance: 199.68 | Win: false
[2025-03-18 16:18:09] Balance: 194.68 | Win: false
[2025-03-18 16:18:10] Balance: 189.68 | Win: false
[2025-03-18 16:18:10] Balance: 184.68 | Win: false
[2025-03-18 16:18:10] Balance: 179.68 | Win: false
[2025-03-18 16:18:11] Balance: 174.68 | Win: false
[2025-03-18 16:18:11] Balance: 169.68 | Win: false
[2025-03-18 16:18:12] Balance: 164.68 | Win: false
[2025-03-18 16:18:12] Balance: 159.68 | Win: false
[2025-03-18 16:18:12] Balance: 154.68 | Win: false
[2025-03-18 16:18:13] Balance: 149.68 | Win: false
[2025-03-18 16:18:13] Balance: 144.68 | Win: false
[2025-03-18 16:18:13] Balance: 139.68 | Win: false
[2025-03-18 16:18:14] Balance: 134.68 | Win: false
[2025-03-18 16:18:14] Balance: 129.68 | Win: false
[2025-03-18 16:18:15] Balance: 124.68 | Win: false
[2025-03-18 16:18:15] Balance: 119.68 | Win: false
[2025-03-18 16:18:15] Balance: 114.68 | Win: false
[2025-03-18 16:18:16] Balance: 109.68 | Win: false
[2025-03-18 16:18:16] Balance: 104.68 | Win: false
[2025-03-18 16:18:16] Balance: 99.68 | Win: false
[2025-03-18 16:18:17] Balance: 94.68 | Win: false
[2025-03-18 16:18:17] Balance: 89.68 | Win: false
[2025-03-18 16:18:18] Balance: 84.68 | Win: false
[2025-03-18 16:18:18] Balance: 79.68 | Win: false
[2025-03-18 16:18:18] Balance: 74.68 | Win: false
[2025-03-18 16:18:19] Balance: 69.68 | Win: false
[2025-03-18 16:18:19] Balance: 64.68 | Win: false
[2025-03-18 16:18:20] Balance: 59.68 | Win: false
[2025-03-18 16:18:21] Balance: 54.68 | Win: false
[2025-03-18 16:18:21] Balance: 49.68 | Win: false
[2025-03-18 16:18:22] Balance: 44.68 | Win: false
[2025-03-18 16:18:22] Balance: 39.68 | Win: false
[2025-03-18 16:18:23] Balance: 34.68 | Win: false
[2025-03-18 16:18:23] Balance: 29.68 | Win: false
[2025-03-18 16:18:24] Balance: 24.68 | Win: false
[2025-03-18 16:18:25] Balance: 19.68 | Win: false
[2025-03-18 16:18:25] Balance: 14.68 | Win: false
[2025-03-18 16:18:26] Balance: 9.68 | Win: false
[2025-03-18 16:18:26] Balance: 4.68 | Win: false
